Customer_ID,Customer_Name,Birth_Date,Marital_Status,Annual_Income,Total_Children,Education_Level,Occupation,Home_Owner
BB4592,Itwari Lal,12-08-1958,S," ? 4,64,199.00 ",0,Bachelors,Professional,N
BB4593,Sumit Yadav,10-09-1958,S," ? 4,58,120.00 ",0,Bachelors,Professional,Y
BB4594,Geernish Kumar,19-03-1958,M," ? 13,04,764.00 ",1,Bachelors,Professional,Y
BB4595,Sandeep Golu,25-08-1958,S," ? 11,88,254.00 ",0,Bachelors,Professional,N
BB4596,Deepak Sourav,21-01-1958,S," ? 16,35,381.00 ",0,Bachelors,Professional,N
BB4597,Sanjay Bharti,13-07-1968,M," ? 27,95,699.00 ",2,Bachelors,Professional,Y
BB4598,Ajit Kapoor,19-09-1970,S," ? 4,85,234.00 ",0,Graduate Degree,Management,Y
BB4599,Kamal Kishor Radhey,25-02-1970,M," ? 28,56,215.00 ",4,Graduate Degree,Management,Y
BB4600,Prem Kuwar,20-08-1970,M," ? 10,94,703.00 ",4,Graduate Degree,Management,Y
BB4601,Pradeep Mehta,05-01-1968,S," ? 3,66,917.00 ",0,Bachelors,Professional,Y
BB4602,Parbhu Sahni,24-02-1968,M," ? 7,89,902.00 ",2,Bachelors,Professional,Y
BB4603,Bhajandeep Singh,27-04-1968,S," ? 18,82,374.00 ",0,Bachelors,Professional,Y
BB4604,Tejpal Agarwal,21-07-1968,M," ? 19,00,114.00 ",2,Bachelors,Professional,Y
BB4605,Ranjan Kumar,28-09-1968,S," ? 4,53,685.00 ",0,Bachelors,Professional,Y
BB4606,Ramesh Kuamar,17-04-1967,M," ? 34,63,282.00 ",5,Bachelors,Professional,Y
BB4607,Md Aarif,09-03-1967,M," ? 16,56,169.00 ",5,Bachelors,Professional,Y
BB4608,Himanshu Sahu,27-08-1969,M," ? 28,62,578.00 ",1,Graduate Degree,Management,Y
BB4609,Omprakash Chamoli,14-10-1969,M," ? 12,93,060.00 ",1,Graduate Degree,Management,Y
BB4610,Mohd Danish,07-07-1969,M," ? 8,27,124.00 ",1,Graduate Degree,Management,Y
BB4611,Arun Sangwan,15-04-1969,M," ? 18,06,571.00 ",1,Graduate Degree,Management,Y
BB4612,Lalit Sharma,27-03-1969,M," ? 2,89,589.00 ",1,Graduate Degree,Management,Y
BB4613,Naval Jha,22-09-1969,S," ? 3,94,856.00 ",0,Graduate Degree,Management,Y
BB4614,Virender Jain,07-04-1967,M," ? 23,67,970.00 ",5,Bachelors,Professional,Y
BB4615,Dhurav Goyel,19-09-1967,M," ? 27,89,901.00 ",5,Bachelors,Professional,Y
BB4616,Nanu Ram,09-03-1967,S," ? 4,09,217.00 ",0,Graduate Degree,Management,Y
BB4617,Pankaj Gaya,05-02-1966,M," ? 8,45,166.00 ",0,Bachelors,Professional,Y
BB4618,Gya Parsad,02-01-1966,S," ? 16,45,229.00 ",0,Bachelors,Professional,Y
BB4619,Mahesh Khurana Monu,06-02-1966,M," ? 16,85,894.00 ",2,Bachelors,Professional,Y
BB4620,Jai Shanker,21-10-1965,S," ? 26,96,243.00 ",0,Bachelors,Professional,Y
BB4621,Gaffar Ali,21-05-1965,S," ? 5,63,000.00 ",0,Bachelors,Professional,Y
BB4622,Sobi Farhan,02-11-1968,M," ? 28,17,121.00 ",5,Bachelors,Professional,Y
BB4623,Gopal Dhakad,12-08-1968,M," ? 3,92,126.00 ",5,Bachelors,Professional,Y
BB4624,Ravi Manish,18-01-1968,S," ? 8,10,588.00 ",0,Bachelors,Professional,N
BB4625,Sanjay Patwa,05-09-1964,M," ? 25,55,944.00 ",3,Bachelors,Professional,Y
BB4626,Gopi Chand Jain,14-12-1964,M," ? 24,10,689.00 ",4,Bachelors,Professional,Y
BB4627,Nitesh Shyam,24-08-1964,M," ? 29,86,971.00 ",4,Bachelors,Professional,N
BB4628,Brij Bhusan Sharma,11-12-1964,M," ? 6,30,122.00 ",4,Bachelors,Professional,Y
BB4629,Parvinder Manoj,22-09-1964,S," ? 4,21,734.00 ",0,Bachelors,Professional,N
BB4630,Pradeep Lakhera,14-05-1973,S," ? 34,26,274.00 ",0,Partial College,Clerical,N
BB4631,Salman Ahmad,12-02-1980,S," ? 24,79,325.00 ",0,Partial High School,Manual,N
BB4632,Tarun Ragav,12-10-1980,S," ? 24,57,260.00 ",0,Partial College,Clerical,N
BB4633,Rajesh James,11-08-1978,S," ? 17,06,579.00 ",0,High School,Manual,Y
BB4634,Dinkar Sharma,07-04-1978,S," ? 5,49,927.00 ",0,High School,Manual,N
BB4635,Mukesh Gujjar,15-09-1978,S," ? 20,39,074.00 ",0,High School,Manual,N
BB4636,Ram Prashad,14-11-1974,M," ? 7,43,262.00 ",1,Bachelors,Skilled Manual,Y
BB4637,Ashwani Arjun,16-08-1973,S," ? 5,94,608.00 ",0,High School,Manual,N
BB4638,Mohamad Faruk,18-05-1973,S," ? 20,19,489.00 ",0,High School,Manual,N
BB4639,Bhadur Ram,06-08-1973,S," ? 5,64,098.00 ",0,High School,Manual,N
BB4640,Jani Khan,26-02-1973,M," ? 22,61,581.00 ",1,Bachelors,Skilled Manual,Y
BB4641,Uday Veer,26-03-1973,M," ? 8,24,472.00 ",1,Bachelors,Skilled Manual,Y
BB4642,Ram Nichatar,19-05-1973,S," ? 28,58,430.00 ",0,Graduate Degree,Skilled Manual,N
BB4643,Rajan Verma,26-09-1973,S," ? 33,78,876.00 ",0,Graduate Degree,Skilled Manual,Y
BB4644,Suresh Talwar,15-10-1972,S," ? 12,24,347.00 ",0,High School,Manual,N
BB4645,Mohd Yasin,11-10-1972,M," ? 9,97,293.00 ",1,Bachelors,Skilled Manual,Y
BB4646,Puskar Singh,11-08-1972,M," ? 5,29,427.00 ",1,Bachelors,Skilled Manual,Y
BB4647,Sachi Chauhan,17-10-1972,M," ? 31,68,236.00 ",1,Partial College,Clerical,Y
BB4648,Atul Verma,23-07-1972,M," ? 6,86,467.00 ",1,Partial College,Clerical,Y
BB4649,Hanni Kumar Mandu,24-12-1972,S," ? 12,79,961.00 ",0,Partial College,Clerical,Y
BB4650,Shabi Rza,11-10-1916,M," ? 25,23,745.00 ",1,Bachelors,Skilled Manual,Y
BB4651,Jon Vergis,02-10-1971,S," ? 4,71,536.00 ",0,Partial High School,Manual,Y
BB4652,Rajat Maheshwari,03-05-1971,S," ? 25,09,232.00 ",0,Partial High School,Manual,N
BB4653,Inderpaal Singh,12-11-1971,S," ? 24,51,222.00 ",0,Partial High School,Manual,Y
BB4654,Dharmveer Dharma,09-01-1971,M," ? 24,72,299.00 ",0,Partial High School,Manual,N
BB4655,Ram Avatar,12-08-1971,S," ? 18,00,699.00 ",0,Partial High School,Manual,N
BB4656,Kuwarjeet Sharma Vikash,27-05-1971,S," ? 21,20,310.00 ",0,High School,Manual,N
BB4657,Manak Paramik,24-08-1971,S," ? 6,76,811.00 ",0,High School,Manual,N
BB4658,Mahbub Ali,25-05-1970,S," ? 29,36,887.00 ",0,Partial College,Clerical,Y
BB4659,Krish Topar Jon,23-07-1971,S," ? 28,71,766.00 ",0,Partial College,Clerical,Y
BB4660,Ashak Shahrukh,02-03-1980,M," ? 32,96,955.00 ",0,Partial College,Manual,N
BB4661,Vikram Kumar Nayar,16-04-1980,S," ? 14,39,938.00 ",0,Partial College,Manual,Y
BB4662,Monu Sonu,04-05-1978,M," ? 32,69,097.00 ",0,Partial College,Manual,Y
BB4663,Gulshan Sehrawat,24-08-1977,S," ? 10,22,980.00 ",0,High School,Manual,Y
BB4664,Naved Noor,20-09-1977,S," ? 3,68,844.00 ",0,High School,Manual,Y
BB4665,Rahul Tiwari,20-08-1979,S," ? 31,99,222.00 ",0,High School,Manual,N
BB4666,Digamber Yadav,12-03-1979,M," ? 4,06,416.00 ",0,Bachelors,Clerical,N
BB4667,Rakesh Kapoor,03-11-1978,S," ? 8,20,184.00 ",0,High School,Manual,N
BB4668,Nawal Kishore,20-11-1978,M," ? 9,87,605.00 ",0,Bachelors,Clerical,Y
BB4669,Inderpal Singh Shanni,04-09-1978,M," ? 30,78,839.00 ",0,Bachelors,Clerical,Y
BB4670,Kaptan Singh,11-04-1943,M," ? 19,07,652.00 ",1,Bachelors,Clerical,Y
BB4671,Vajid Ali,03-02-1961,S," ? 16,03,719.00 ",0,Partial College,Manual,N
BB4672,Gladwin Massey,13-07-1961,S," ? 31,88,425.00 ",0,Partial College,Manual,N
BB4673,Mahender Pal,25-05-1961,M," ? 29,93,998.00 ",4,Graduate Degree,Clerical,Y
BB4674,Vijendra Singh Rajawat,07-06-1961,S," ? 3,72,702.00 ",0,Graduate Degree,Clerical,Y
BB4675,Mohd Azam,12-03-1960,S," ? 17,81,816.00 ",0,High School,Manual,N
BB4676,Rohit Yadav,02-11-1960,M," ? 13,89,754.00 ",1,Partial College,Manual,Y
BB4677,Ram Baran,15-06-1960,S," ? 32,89,463.00 ",0,Partial College,Manual,N
BB4678,Arun Joni,20-06-1960,M," ? 25,50,153.00 ",3,Graduate Degree,Clerical,Y
BB4679,Manish Taygi,16-08-1959,S," ? 24,13,896.00 ",0,High School,Manual,N
BB4680,Bhupendra Singh,14-02-1959,M," ? 26,88,898.00 ",2,Partial College,Manual,Y
BB4681,Manohar Singh,02-09-1959,M," ? 21,04,320.00 ",2,Partial College,Manual,Y
BB4682,Parmod Kamat,20-08-1959,M," ? 32,41,579.00 ",3,Graduate Degree,Clerical,Y
BB4683,Rajesh Kumar Paswan,24-05-1960,M," ? 19,06,992.00 ",3,Bachelors,Clerical,Y
BB4684,Vivek Vicky,09-07-1959,M," ? 31,96,002.00 ",0,Bachelors,Clerical,Y
BB4685,Chanda Lal Soni,26-04-1959,S," ? 19,78,638.00 ",0,Bachelors,Clerical,Y
BB4686,Anchal Anchu,06-07-1959,M," ? 13,71,982.00 ",0,Bachelors,Clerical,Y
BB4687,Anikt Kumar Singh,22-10-1970,S," ? 22,84,236.00 ",0,High School,Manual,Y
BB4688,Jitender Sharma,17-09-1970,M," ? 14,30,947.00 ",0,Bachelors,Clerical,Y
BB4689,Rghuraj Singh,27-02-1970,M," ? 4,38,503.00 ",0,Graduate Degree,Clerical,N
BB4690,Kanhaiya Sharma,24-04-1970,M," ? 21,91,558.00 ",0,Graduate Degree,Clerical,Y
BB4691,Avinash Chand,03-08-1969,M," ? 9,92,999.00 ",0,Partial College,Manual,N
BB4692,Pappu Man Mohan Kumar,27-05-1969,S," ? 29,87,600.00 ",0,Partial College,Manual,N
BB4693,Sanjay Gulati,19-01-1969,S," ? 29,42,633.00 ",0,Partial College,Manual,Y
BB4694,Jagir Singh,08-06-1969,S," ? 19,29,524.00 ",0,Partial College,Manual,N
BB4695,Mum And Singh,08-07-1969,S," ? 24,33,883.00 ",0,Bachelors,Clerical,Y
BB4696,Deepnarayan Rohit,16-10-1969,M," ? 14,02,943.00 ",0,Graduate Degree,Clerical,Y
BB4697,Edris Yusuf Zai,07-04-1969,S," ? 22,57,259.00 ",0,Graduate Degree,Clerical,Y
BB4698,Gaurav Sharma,11-08-1969,M," ? 12,45,436.00 ",0,Graduate Degree,Clerical,Y
BB4699,Surender Mukhiya,08-06-1969,M," ? 20,57,402.00 ",0,Graduate Degree,Clerical,Y
BB4700,Mahaveer Gurjar,10-09-1952,M," ? 28,46,482.00 ",3,Partial College,Manual,N
BB4701,Sorab Siaq,09-03-1951,M," ? 30,76,232.00 ",4,High School,Manual,N
BB4702,Satnarayan Meena,21-05-1944,S," ? 12,73,552.00 ",0,Bachelors,Management,Y
BB4703,Shahib Kumar,22-06-1944,S," ? 22,67,398.00 ",0,Partial College,Professional,N
BB4704,Nitin Verma,10-07-1944,S," ? 30,81,756.00 ",0,Partial College,Professional,N
BB4705,Gaurav Rawat,09-06-1944,M," ? 7,78,576.00 ",3,Bachelors,Management,Y
BB4706,Pintu Tarfdar,03-07-1944,M," ? 17,12,034.00 ",3,Bachelors,Management,Y
BB4707,Jay Bhagwan,18-06-1945,M," ? 18,23,423.00 ",5,High School,Professional,Y
BB4708,Praveen Kumar Papees,07-05-1945,M," ? 3,85,741.00 ",5,High School,Professional,Y
BB4709,Babu Balu,06-01-1945,S," ? 14,51,785.00 ",0,Partial College,Professional,N
BB4710,Guru Lal,12-06-1946,S," ? 13,34,893.00 ",0,Bachelors,Management,N
BB4711,Kamaljeet Singh,17-06-1954,M," ? 10,45,732.00 ",3,High School,Professional,Y
BB4712,Nitin Chahal,14-04-1954,M," ? 12,78,407.00 ",3,High School,Professional,Y
BB4713,Maksud Ahmed,19-07-1954,S," ? 7,28,210.00 ",0,High School,Professional,Y
BB4714,Ravi Raj Sheker,21-07-1953,M," ? 4,79,142.00 ",4,Partial College,Professional,Y
BB4715,Himanshu Jatin,18-06-1954,M," ? 30,93,840.00 ",3,Partial High School,Professional,Y
BB4716,Tassadul Omar,05-06-1953,M," ? 28,34,620.00 ",3,Bachelors,Management,Y
BB4717,Mudbir Khan,06-07-1953,M," ? 29,27,851.00 ",2,Partial College,Professional,Y
BB4718,Yashpal Aanand,03-03-1953,S," ? 34,11,366.00 ",0,Bachelors,Management,Y
BB4719,Aslam Baks,11-09-1953,M," ? 14,59,164.00 ",0,Bachelors,Management,Y
BB4720,Ashok Jarwal,19-11-1952,M," ? 29,40,485.00 ",4,Partial College,Professional,Y
BB4721,Chandeshwar Prasad,27-09-1952,M," ? 11,32,524.00 ",4,Partial College,Professional,N
BB4722,Vikram Mandal,18-08-1952,M," ? 26,86,680.00 ",4,High School,Professional,Y
BB4723,Parlad Pilly,06-05-1951,M," ? 28,85,479.00 ",5,High School,Professional,Y
BB4724,Gurudut Sharma,14-03-1951,S," ? 10,09,715.00 ",0,High School,Professional,Y
BB4725,Om Prakash Mishra,22-03-1950,M," ? 15,62,449.00 ",3,Partial College,Management,Y
BB4726,Sakib Nadir,25-11-1949,M," ? 20,45,049.00 ",4,High School,Management,Y
BB4727,Sk Abu Hasan,15-09-1949,M," ? 9,85,353.00 ",4,Partial College,Management,Y
BB4728,Rohan Kapoor,21-07-1949,M," ? 18,23,443.00 ",4,High School,Management,Y
BB4729,Kanhaiya Saurabh,03-09-1948,M," ? 25,43,758.00 ",5,Partial High School,Skilled Manual,Y
BB4730,Name Singh,23-01-1948,M," ? 31,27,439.00 ",4,High School,Management,N
BB4731,Atul Sharma,02-07-1948,M," ? 31,13,917.00 ",4,High School,Management,Y
BB4732,Shashank Sanghi,05-12-1948,M," ? 14,28,735.00 ",4,High School,Management,Y
BB4733,Bhavesh Penuli,09-06-1948,M," ? 24,64,125.00 ",5,Partial High School,Professional,Y
BB4734,Bharat Bhushan Koushik,17-09-1947,S," ? 16,92,594.00 ",0,Partial High School,Skilled Manual,Y
BB4735,Chtarpal Singh,20-06-1975,S," ? 33,04,929.00 ",0,Bachelors,Professional,N
BB4736,Rahul Nath Joshi,20-06-1975,S," ? 25,07,984.00 ",0,Bachelors,Professional,N
BB4737,Goopi Ram,26-05-1976,S," ? 34,06,807.00 ",0,Bachelors,Professional,N
BB4738,Ajay Saday,15-04-1976,M," ? 12,91,641.00 ",0,Bachelors,Professional,Y
BB4739,Satrohan Saday,13-07-1976,M," ? 33,39,283.00 ",0,Bachelors,Professional,Y
BB4740,Jay Prkash Rohal,26-07-1974,M," ? 2,69,207.00 ",0,Bachelors,Professional,Y
BB4741,Surendra Kumar,15-08-1974,S," ? 29,16,654.00 ",0,Bachelors,Professional,N
BB4742,Sunil Kumar Gupta,26-11-1974,M," ? 8,32,769.00 ",0,Bachelors,Professional,N
BB4743,Krishna Pandey,18-03-1974,M," ? 26,21,113.00 ",0,Bachelors,Professional,Y
BB4744,Mukhtyar Singh,02-05-1974,S," ? 28,25,824.00 ",0,Bachelors,Professional,N
BB4745,Pramod Gupta,18-07-1973,M," ? 20,14,163.00 ",0,Bachelors,Professional,N
BB4746,Abdul Samrad,27-02-1973,M," ? 7,63,244.00 ",0,Bachelors,Professional,Y
BB4747,Trijugi Narayan Sukla,03-05-1972,M," ? 33,18,557.00 ",0,Bachelors,Professional,Y
BB4748,Aditya Prasad,03-08-1973,M," ? 26,73,812.00 ",0,Partial College,Management,N
BB4749,Md Tayab,24-09-1972,M," ? 27,17,634.00 ",0,Bachelors,Professional,N
BB4750,Parvej Ahmed,19-02-1972,M," ? 17,22,840.00 ",0,Bachelors,Professional,Y
BB4751,Rajesh Kumat,20-03-1971,S," ? 29,17,137.00 ",0,Bachelors,Professional,N
BB4752,Nikhil Kr Sharma,28-05-1972,M," ? 5,68,381.00 ",0,Partial High School,Professional,Y
BB4753,Ashok Jain,25-03-1972,M," ? 34,92,727.00 ",0,Partial High School,Professional,Y
BB4754,Sona Lal,11-07-1970,M," ? 2,83,184.00 ",0,Partial High School,Professional,Y
BB4755,Chanden Kumar Mehto,02-05-1970,M," ? 20,33,909.00 ",0,Partial High School,Professional,Y
BB4756,Om Pal,13-06-1941,M," ? 34,01,581.00 ",2,Graduate Degree,Management,Y
BB4757,Sundeep Kumar Singh,04-04-1941,S," ? 33,42,911.00 ",0,Graduate Degree,Management,Y
BB4758,Rajat Tyagi,23-07-1941,M," ? 4,23,550.00 ",2,Graduate Degree,Management,Y
BB4759,Dheeraj Gulshan,16-12-1942,M," ? 9,64,116.00 ",5,Bachelors,Management,Y
BB4760,Dharambir Rahul,11-04-1942,M," ? 17,63,146.00 ",5,Bachelors,Management,Y
BB4761,Shashikant Mishra,11-10-1942,M," ? 23,16,127.00 ",5,Bachelors,Management,Y
BB4762,Surender Ramu,07-11-1942,M," ? 29,42,957.00 ",5,Bachelors,Management,Y
BB4763,Amarendra Pul,18-02-1942,M," ? 18,21,706.00 ",2,Graduate Degree,Management,N
BB4764,Ramsagar Maheto,22-03-1942,M," ? 9,32,545.00 ",2,Graduate Degree,Management,Y
BB4765,Bachcha Ram Singh,02-12-1943,M," ? 24,08,054.00 ",2,Bachelors,Management,Y
BB4766,Dinesh Katara,25-02-1944,M," ? 23,35,223.00 ",4,Bachelors,Management,Y
BB4767,Ankush Sharma,09-06-1944,M," ? 25,82,887.00 ",4,Bachelors,Management,Y
BB4768,Brij Mohan Thakur,25-10-1944,S," ? 19,26,044.00 ",0,Bachelors,Management,Y
BB4769,Sagar Pandey,20-10-1973,M," ? 14,63,207.00 ",0,Partial College,Professional,N
BB4770,Bablu Mishra,25-02-1955,S," ? 32,03,972.00 ",0,High School,Skilled Manual,Y
BB4771,Neeraj Gupta,02-10-1955,M," ? 19,46,509.00 ",2,High School,Skilled Manual,N
BB4772,Barj Bhusan,22-12-1956,S," ? 31,59,670.00 ",0,High School,Skilled Manual,Y
BB4773,Aakash Dabral,23-06-1956,S," ? 5,67,202.00 ",0,High School,Skilled Manual,Y
BB4774,Shetan Gurjar,26-01-1956,M," ? 5,33,616.00 ",2,High School,Skilled Manual,N
BB4775,Durga Lal,08-07-1957,S," ? 14,52,658.00 ",0,High School,Professional,Y
BB4776,Vikash Gaud,10-07-1957,S," ? 23,84,112.00 ",0,High School,Professional,Y
BB4777,Nishant Monti,26-05-1958,M," ? 26,29,509.00 ",0,Graduate Degree,Management,Y
BB4778,Vikram Arora,07-11-1973,M," ? 9,03,678.00 ",0,Bachelors,Management,N
BB4779,Mohit Mathur,04-05-1974,M," ? 19,52,950.00 ",0,High School,Professional,Y
BB4780,Abhishiek Swami,18-10-1974,S," ? 6,96,562.00 ",0,High School,Professional,Y
BB4781,Krishan Parkash,08-05-1974,S," ? 3,33,399.00 ",0,High School,Professional,N
BB4782,La L Babu,25-07-1974,M," ? 24,53,934.00 ",0,Partial College,Professional,Y
BB4783,Vikram Singh Bisht,15-06-1959,S," ? 18,72,968.00 ",0,Bachelors,Management,N
BB4784,Nafe Singh,18-10-1959,M," ? 5,89,734.00 ",0,Graduate Degree,Management,Y
BB4785,Musibat Aki,16-08-1959,S," ? 5,95,477.00 ",0,Graduate Degree,Management,N
BB4786,Brijmohan Aggarwal,26-11-1966,M," ? 9,12,065.00 ",0,Graduate Degree,Management,Y
BB4787,Vicky Raja,09-05-1966,M," ? 4,27,343.00 ",0,Graduate Degree,Management,Y
BB4788,Mannu Jain,11-10-1966,S," ? 2,88,422.00 ",0,Bachelors,Management,N
BB4789,Piyush Mehto,23-01-1958,M," ? 18,74,265.00 ",1,Graduate Degree,Management,Y
BB4790,Sumit Parkash,13-03-1957,M," ? 25,17,208.00 ",2,Partial High School,Skilled Manual,N
BB4791,Ravinder Singh Raghav,03-10-1957,M," ? 30,19,249.00 ",2,Partial High School,Skilled Manual,N
BB4792,Mubarik Ali,27-02-1957,M," ? 4,08,219.00 ",2,High School,Professional,N
BB4793,Rameshwer Nagar,20-12-1957,M," ? 19,18,713.00 ",2,High School,Professional,N
BB4794,Rajesh Kumar Sharma,13-09-1957,M," ? 28,12,024.00 ",2,High School,Professional,N
BB4795,Yash Shashi,21-01-1957,M," ? 24,43,544.00 ",2,High School,Professional,N
BB4796,Kundan Singh Richapal Singh,10-05-1957,S," ? 4,19,748.00 ",0,Partial College,Professional,Y
BB4797,Ashish Bhanu,18-02-1957,M," ? 24,26,707.00 ",2,Partial College,Professional,Y
BB4798,Vikas Goswami,14-05-1957,M," ? 21,23,667.00 ",3,Partial College,Professional,Y
BB4799,Bodu Ram,02-04-1957,M," ? 8,75,234.00 ",2,Bachelors,Management,Y
BB4800,Girraj Nath,23-11-1957,M," ? 31,94,317.00 ",2,Partial College,Professional,Y
BB4801,Kimat Singh,11-07-1967,M," ? 12,38,437.00 ",3,Bachelors,Professional,Y
BB4802,Ankit Rawat,04-09-1967,M," ? 34,84,465.00 ",4,Bachelors,Professional,Y
BB4803,Aditya Vishnu,26-04-1962,S," ? 34,40,119.00 ",0,Partial College,Skilled Manual,Y
BB4804,Harshmeet Singh Happy,03-11-1962,M," ? 27,90,680.00 ",1,Partial College,Skilled Manual,Y
BB4805,Amarjeet Mal,21-05-1961,S," ? 34,27,217.00 ",0,Partial College,Skilled Manual,Y
BB4806,Meghu Kumar,18-03-1966,S," ? 18,42,129.00 ",0,Bachelors,Professional,N
BB4807,Ajay Bhardwaj,15-06-1960,S," ? 12,11,379.00 ",0,Partial College,Skilled Manual,Y
BB4808,Sundar Pal,20-09-1960,M," ? 26,77,362.00 ",1,Partial College,Skilled Manual,Y
BB4809,Golu Ramtrilok,10-02-1960,M," ? 13,51,253.00 ",1,Partial College,Skilled Manual,Y
BB4810,Dakshya Sharma,12-04-1965,S," ? 34,53,073.00 ",0,Bachelors,Professional,N
BB4811,Jagdish Juneja,21-06-1965,M," ? 23,15,660.00 ",5,Bachelors,Professional,N
BB4812,Anil Saxsena,16-01-1965,M," ? 29,25,011.00 ",5,Bachelors,Professional,Y
BB4813,Laltha Prashad,11-05-1965,M," ? 7,69,113.00 ",5,Bachelors,Professional,Y
BB4814,Deepak Mittal,28-03-1965,M," ? 14,49,218.00 ",5,Bachelors,Professional,Y
BB4815,Zile Singh,19-09-1964,S," ? 11,57,152.00 ",0,Bachelors,Professional,N
BB4816,Faizal Khan,12-01-1959,M," ? 12,02,720.00 ",1,Bachelors,Professional,Y
BB4817,Preyojit Nath,11-12-1959,S," ? 30,43,267.00 ",0,Bachelors,Professional,Y
BB4818,Mohan Sada,13-11-1963,S," ? 23,13,660.00 ",0,Bachelors,Professional,Y
BB4819,Vinay Yadav,24-04-1963,S," ? 7,58,436.00 ",0,Bachelors,Professional,N
BB4820,Amit Mohan Jha,18-10-1962,M," ? 25,15,292.00 ",5,Bachelors,Professional,N
BB4821,Anil Kumar Sain,20-08-1962,M," ? 25,28,152.00 ",5,Bachelors,Professional,Y
BB4822,Kuldeep Gaur,02-03-1962,M," ? 4,45,071.00 ",5,Partial College,Skilled Manual,Y
BB4823,Bhavishy Kumar Sharma Uefh Bholu,06-01-1962,M," ? 3,37,947.00 ",5,Partial College,Skilled Manual,N
BB4824,Rambir Singh,02-11-1961,S," ? 22,44,686.00 ",0,Partial College,Skilled Manual,Y
BB4825,Prem Kishore,19-01-1961,M," ? 14,92,464.00 ",5,Partial College,Skilled Manual,Y
BB4826,Manjeet Manish,15-09-1960,M," ? 7,84,633.00 ",5,Partial College,Skilled Manual,Y
BB4827,Gufraan Khan,06-09-1960,M," ? 16,78,632.00 ",5,Partial College,Skilled Manual,N
BB4828,Satish Kumar Meena,05-05-1960,M," ? 16,08,475.00 ",5,Partial College,Skilled Manual,Y
BB4829,P Ramkumar,11-10-1953,M," ? 18,08,236.00 ",2,Partial College,Clerical,N
BB4830,Sunil Kumar Mehto,02-08-1976,S," ? 5,30,881.00 ",0,High School,Skilled Manual,Y
BB4831,Sher Mohmd,16-04-1976,S," ? 14,88,032.00 ",0,High School,Skilled Manual,Y
BB4832,Jaga Singh,25-01-1975,S," ? 5,63,962.00 ",0,High School,Skilled Manual,Y
BB4833,Indraj Singh,20-05-1976,M," ? 34,72,736.00 ",0,High School,Skilled Manual,Y
BB4834,Bhagwan Singh Meena,08-07-1976,S," ? 25,95,466.00 ",0,High School,Skilled Manual,N
BB4835,Prem Singh Bisht,19-07-1976,M," ? 21,16,054.00 ",0,High School,Skilled Manual,Y
BB4836,Rajdev Bind,15-09-1980,S," ? 23,63,946.00 ",0,High School,Skilled Manual,Y
BB4837,Harish Saharan,02-10-1980,M," ? 33,08,280.00 ",0,High School,Skilled Manual,Y
BB4838,Suraj Rathi,26-12-1980,S," ? 6,04,065.00 ",0,High School,Skilled Manual,N
BB4839,Ruchendra Rana,19-10-1938,M," ? 17,78,440.00 ",2,Bachelors,Management,Y
BB4840,Girish Kumar,24-09-1938,S," ? 22,21,659.00 ",0,Graduate Degree,Management,Y
BB4841,Ashish Gupta,02-06-1977,S," ? 33,40,931.00 ",0,Partial High School,Clerical,Y
BB4842,Ashok Kumar Gha,04-06-1976,S," ? 29,61,395.00 ",0,High School,Skilled Manual,Y
BB4843,Dharmendra Kumar,09-01-1979,S," ? 7,55,479.00 ",0,Partial High School,Clerical,N
BB4844,Shanshak Sharma,07-05-1979,S," ? 19,20,256.00 ",0,High School,Skilled Manual,N
BB4845,Montu Verma,21-11-1939,M," ? 21,32,662.00 ",2,Partial College,Clerical,N
BB4846,Mangal Chand,17-05-1939,S," ? 7,16,434.00 ",0,Bachelors,Management,Y
BB4847,Pankaj Lal Kumar,14-02-1940,M," ? 7,30,295.00 ",2,Bachelors,Management,Y
BB4848,Gopal Ram,14-02-1940,M," ? 10,86,676.00 ",2,Bachelors,Management,Y
BB4849,Meghashayam Sharma,04-04-1941,S," ? 32,43,212.00 ",0,Bachelors,Management,Y
BB4850,Ram Babu Shah,24-03-1943,S," ? 21,23,580.00 ",0,Graduate Degree,Management,Y
BB4851,Sanjay Chauhan,25-03-1976,S," ? 6,97,316.00 ",0,Partial College,Skilled Manual,N
BB4852,Deepak Nikku,27-04-1976,S," ? 25,64,942.00 ",0,Partial College,Skilled Manual,N
BB4853,Anil Bhatt,15-04-1976,S," ? 11,86,554.00 ",0,Partial College,Skilled Manual,N
BB4854,Kumar Pal,21-10-1975,S," ? 10,27,342.00 ",0,High School,Skilled Manual,N
BB4855,Narayan Dass,17-02-1974,S," ? 9,82,802.00 ",0,Partial College,Skilled Manual,N
BB4856,Lokender Singh,21-05-1974,S," ? 8,17,616.00 ",0,Partial College,Skilled Manual,Y
BB4857,Pareen Bhardwajd,26-02-1972,M," ? 11,79,515.00 ",0,Partial College,Skilled Manual,Y
BB4858,Pyar Mohmad,14-05-1972,S," ? 15,71,464.00 ",0,Bachelors,Management,N
BB4859,Balkishan Rai Kanhiya,13-01-1972,M," ? 23,98,952.00 ",0,Bachelors,Management,Y
BB4860,Sehdev Mukhiya,02-11-1968,S," ? 24,68,360.00 ",0,Bachelors,Management,N
BB4861,Rony Rao,25-12-1968,M," ? 31,22,777.00 ",0,Bachelors,Management,Y
BB4862,Bholaram Yadav,18-12-1968,M," ? 30,32,917.00 ",0,Bachelors,Management,N
